video_id,level,author,text,likeCount,publishedAt,replyCount,elm_path,sentiment,y_pos,hour
u_bwk8xMOeI,top,@Jason-sw4lu,Who gives a FG 🙄,0,2025-08-26 18:51:57+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
k8OkXhYQZeE,top,@truepatriots3860,Who gives AF,12,2025-08-26 18:51:58+00:00,1,peripheral,negative,0,2025-08-26 18:00:00+00:00
IMTwP8-ARjc,reply,@yeahwryte,"You darling, are a miserable human being😂 therapy is very helpful",0,2025-08-26 18:51:59+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@TomCurtis-p1x,"Poor guy just ruined his life. Took one liberal tard to ruin this man’s football career. All-pro and the best receiving tight end arguably ever and within 6 months of dating this tirl he has career lows in everything. Yards, tds, everything.. yet he was targeted more than ever by mahomes.. that show you how toxic Taylor swift is. All Travis seed is dollar signs tho.",0,2025-08-26 18:52:00+00:00,0,central,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@lloydcady7231,Who really cares people get a life,0,2025-08-26 18:52:06+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@mikemurphy9879,And why would I care?😕,0,2025-08-26 18:52:06+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@kingdamager7370,"She needs an idea for another song. If he's smart, he'll run. She is a giant redflag.",1,2025-08-26 18:52:12+00:00,0,central,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@SapphireQueenYT,I hope they divorce :3,0,2025-08-26 18:52:13+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@RobertDeLuca-b8t,Who cares,0,2025-08-26 18:52:16+00:00,2,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,reply,@ur_fav_swiftie_11,YES WE ARE!!!,2,2025-08-26 18:52:18+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@popo_53,Nobody cares,0,2025-08-26 18:52:19+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
k8OkXhYQZeE,top,@chrisglatz5531,"Just call him, ""Mr. Taylor Swift!""",8,2025-08-26 18:52:23+00:00,3,peripheral,neutral,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@rgsr04,Who wants to start betting how long this one lasts before becoming a new single?,42,2025-08-26 18:52:23+00:00,6,peripheral,neutral,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@beth952,I dont give 2 shits!,0,2025-08-26 18:52:24+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@leerobinson7086,Wont last long both are egotistical!!,0,2025-08-26 18:52:26+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@nathanwood3814,"Happy for them, and their divorce lawyers.",0,2025-08-26 18:52:26+00:00,0,peripheral,neutral,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@kevenlawson6934,I guess she gave him the ultimatum to come to the dark side and be a Democrat!!😂🤣,1,2025-08-26 18:52:26+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
IMTwP8-ARjc,reply,@SarahUsrey,Jesus loves you 💟💙🦋💖💌❤️💛💜🩵🪷🩷🏝💚🧡☔️🌺🌹💞🌸⚘️💘🌌💟💙❤️💖💚💛🌺🩵🧡💐💌🌺🦋🏝💜☔️🪷🩷🌹💞🌸⚘️💘🌌,1,2025-08-26 18:52:30+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@s.l.cruson8744,Please have a quiet simple small private wedding. Do it quick so we all don't have to hear about wedding planning ad nauseam. Congratulations!,0,2025-08-26 18:52:36+00:00,0,central,neutral,0,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@kevinsmart3516,GROSS!!!!!,0,2025-08-26 18:52:38+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@JR0906,Ok?,0,2025-08-26 18:52:39+00:00,0,peripheral,neutral,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@SlowMotionFoMeH624,I give it 5 maybe 6 years.,0,2025-08-26 18:52:39+00:00,0,peripheral,neutral,0,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@PeaceOverFlows,WHO GIVES A SHIT EWWWWWW,0,2025-08-26 18:52:41+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@samdelossantos2864,I give it 2 months and an album worth of new sh.t material.,0,2025-08-26 18:52:42+00:00,0,peripheral,neutral,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@Godaigofan,People’s obsessions with celebrity engagements are sickening. 😂,2,2025-08-26 18:52:50+00:00,1,central,negative,0,2025-08-26 18:00:00+00:00
06-nt1lQPyg,top,@farrellware8399,Cool! An American love story! Very good!,10,2025-08-26 18:52:50+00:00,1,peripheral,positive,1,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@speedy423,Don't give a F!,0,2025-08-26 18:52:50+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@TRexMom-g3t,Who Cares? I don't Care,0,2025-08-26 18:52:52+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
k8OkXhYQZeE,top,@tony.9363,Fox news cares,0,2025-08-26 18:52:53+00:00,0,peripheral,neutral,0,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@fragem1942,Another reason to avoid him in this year's fantasy football leagues. DON'T DRAFT KELCE!!!!!,0,2025-08-26 18:52:53+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
IMTwP8-ARjc,top,@cappiece3786,So was her and Joe? 😂,2,2025-08-26 18:52:56+00:00,0,peripheral,neutral,0,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@donpietruk1517,So the script is now written for another Chiefs Superbowl and then Kelce retires after that! 😂😂,1,2025-08-26 18:52:59+00:00,0,peripheral,neutral,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,reply,@ur_fav_swiftie_11,Well you clearly have a fat ego so that's no better,0,2025-08-26 18:53:03+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@jessithy,Can't wait for the divorce album.,0,2025-08-26 18:53:04+00:00,0,peripheral,neutral,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,,"Well, he's been banging her for a long time, so they might as well marry, too. EEEEWWWW.",0,2025-08-26 18:53:05+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
k8OkXhYQZeE,reply,@chrisglatz5531,"OH, YOU KNOW IT!",0,2025-08-26 18:53:08+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@trevorprice13,"Q: ""You gonna marry, kiss or kill me?"" A: Taylor Kelce-Swift 💍",0,2025-08-26 18:53:14+00:00,0,peripheral,neutral,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@FJB74,Don't worry....... She'll eventually be writing a song about him too,3,2025-08-26 18:53:16+00:00,1,peripheral,neutral,0,2025-08-26 18:00:00+00:00
06-nt1lQPyg,top,@scillyautomatic,"Also, water is wet.",12,2025-08-26 18:53:16+00:00,4,central,neutral,0,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@caroll1896,I give it a year.,0,2025-08-26 18:53:16+00:00,0,peripheral,neutral,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@ChristopherNichols-s1o,Whoopdie f**king doo!!!,0,2025-08-26 18:53:17+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@BaldLezB_In,Unemployed news,0,2025-08-26 18:53:21+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,reply,@dddarklord,You clicked and commented… but definitely not you right?,0,2025-08-26 18:53:33+00:00,0,peripheral,neutral,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@carolangeli1025,They're so adorable and genuine...,0,2025-08-26 18:53:33+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@Valkyrie8814,Who gives af,2,2025-08-26 18:53:37+00:00,1,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@lorriheffner2747,congrats!! 🎉❤❤,0,2025-08-26 18:53:37+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,reply,@Paulie-v2t,"""I Used To Have a Tight End""",22,2025-08-26 18:53:37+00:00,0,peripheral,neutral,0,2025-08-26 18:00:00+00:00
IMTwP8-ARjc,top,@AvanteDennis-kw7qz,Congratulations to them,0,2025-08-26 18:53:40+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@paulaliberty2082,I hope they make it,4,2025-08-26 18:53:42+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@JerryArmstrong-c2s,Don't do it Travis listen to your mom..,0,2025-08-26 18:53:43+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
k8OkXhYQZeE,reply,@Ozzy-p1v,He deserves it for being RED FOREMANS favorite name for any Liberal................DUMB AZZ,0,2025-08-26 18:53:44+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
IMTwP8-ARjc,reply,@andrewkostonthecat7,No one cares what you think,0,2025-08-26 18:53:45+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@mcshaggs6449,Who gives an absolute fuck about this? Comment below....,0,2025-08-26 18:53:47+00:00,1,peripheral,negative,0,2025-08-26 18:00:00+00:00
IMTwP8-ARjc,top,@groovingarbie5007,Who are they?,0,2025-08-26 18:53:52+00:00,0,peripheral,neutral,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@cjcedillo70,So what this couple are so ungrateful we bull shit ass family,0,2025-08-26 18:54:00+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
06-nt1lQPyg,top,@officeMamma,❤❤🎉🎉,1,2025-08-26 18:54:02+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@PattiLibby-n1t,Congratulations sweetie you both deserve it. Truly happy for Taylor and Travis.❤,0,2025-08-26 18:54:04+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@superben790,Congratulations to Taylor Swift and Travis Kelce on their engagement!!!!! I'm happy for them!!!!!,0,2025-08-26 18:54:05+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@mattman1209,I certainly DO NOT CARE! She could certainly do better! A redneck who plays football. Go figure!,0,2025-08-26 18:54:06+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,reply,@Chris-j5q3f,Get a life LMAO,0,2025-08-26 18:54:07+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@Heonyoung1234,❤🎉🥰,0,2025-08-26 18:54:09+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
k8OkXhYQZeE,top,@beobe99,LOL I came here to watch snow flakes crumble.,0,2025-08-26 18:54:11+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@bubbercakes528,I hope they have a long and happy life together.,1,2025-08-26 18:54:16+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,reply,@j.b.13119,"Same. I figured she would end up a cat lady, who came out as lesbian at 45. 😂",0,2025-08-26 18:54:17+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@karenrockemam7921,Who cares,0,2025-08-26 18:54:18+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
IMTwP8-ARjc,top,@brothercaptainmundo,New song material?,6,2025-08-26 18:54:21+00:00,0,central,neutral,0,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@cynthialathan,CONGRATS...,0,2025-08-26 18:54:21+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,reply,@Millenial_Trucker,It won't last long I'm giving it 10 years at the most 😂,2,2025-08-26 18:54:25+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@stevehenry7949,glad she found a real man at last.!,0,2025-08-26 18:54:27+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@Defy_Convention,"OOOOOMMMMMGGGGG !!!!!  I don't know what to do now my life is spinning, need to take the day off tomorrow.",0,2025-08-26 18:54:27+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
06-nt1lQPyg,top,@nkhabadlamini5314,Became the 5th comment on this vid... 😊,0,2025-08-26 18:54:33+00:00,1,peripheral,neutral,0,2025-08-26 18:00:00+00:00
IMTwP8-ARjc,top,@Shineynsparkles,Breaking News : they will break up and she will win like 10 Grammys for the heartbreak album she plans to make after this :)   Now what yall having for dinner 🍽️,10,2025-08-26 18:54:35+00:00,0,peripheral,neutral,0,2025-08-26 18:00:00+00:00
06-nt1lQPyg,top,@berlintanker,This is news?,1,2025-08-26 18:54:41+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@jenniferchaney3019,❤❤❤GodBless You All,0,2025-08-26 18:54:42+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@DM-Tube749,T. Swifts true love is somewhere in the Andromeda galaxy 💙💙🌴🌴🌴🌴🌴🌴🌴🌃,0,2025-08-26 18:54:48+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
IMTwP8-ARjc,top,@emmanuelpaul3231,Oh no,3,2025-08-26 18:54:48+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@Hatrimn,Some men gotta learn the hard way,0,2025-08-26 18:54:50+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
k8OkXhYQZeE,reply,@GeraldCordell,Fox isn't exactly the PBS News Hour.,2,2025-08-26 18:54:50+00:00,0,central,neutral,0,2025-08-26 18:00:00+00:00
k8OkXhYQZeE,reply,@chrisglatz5531,"For a couple of years, at least, that is if it happens at all.",2,2025-08-26 18:54:51+00:00,0,central,neutral,0,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@ktwstar21,Yay!!! So happy for her!!,3,2025-08-26 18:54:51+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,reply,@juliannenoll8225,😂😂😂😂😂,5,2025-08-26 18:54:54+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
06-nt1lQPyg,top,@jeremeyunger6568,🤣🤣🤣,0,2025-08-26 18:55:01+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
IMTwP8-ARjc,top,@JoeHiatachi-fh6ll,Poor Travis!,3,2025-08-26 18:55:01+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@ShowgirlSwiftie_13-q2l,OMGGGG I AM SCREAMING CRYINGGG❤ AHAHAHAHHAAH,0,2025-08-26 18:55:02+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@dannybecker3941,"people are sometimes complicated. When you find someone that really just works, Heck yeah go for it and be happy....",0,2025-08-26 18:55:04+00:00,0,central,positive,1,2025-08-26 18:00:00+00:00
k8OkXhYQZeE,top,@kellypickle2721,Reading all these hateful comments just confirms why MAGA is so disgusting,2,2025-08-26 18:55:05+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@KJ-177,I wish her nothing but health and happiness!,2,2025-08-26 18:55:06+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@playertwo1516,Theyre about to divorce so fast. Mark my words,0,2025-08-26 18:55:13+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@abeltungoe3109,Are they officially  getting engage or just on contractual basis..,15,2025-08-26 18:55:15+00:00,1,central,neutral,0,2025-08-26 18:00:00+00:00
IMTwP8-ARjc,top,@Lvnvjmm,"She'll  dump him, who really cares.",0,2025-08-26 18:55:16+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@DudePressure,DUH,0,2025-08-26 18:55:16+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,reply,@Chris-j5q3f,It's not even going to get to that point.. it will be over before they get married,2,2025-08-26 18:55:17+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
06-nt1lQPyg,top,@PSLLP,And in other “who gives a fk news”,198,2025-08-26 18:55:20+00:00,29,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@emoney7472,Cant wait for the divorce song.,39,2025-08-26 18:55:21+00:00,9,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@itsmeAshley84,Yayyyyy🎉🎉🎉🎉,0,2025-08-26 18:55:21+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
06-nt1lQPyg,top,@LukaiDončić,🤡🤡,0,2025-08-26 18:55:22+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@robertkimball1534,Hoopty-Friggin-Doo........who cares.....,0,2025-08-26 18:55:22+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@SugaKookie14,Huge news for the unemployed,9,2025-08-26 18:55:23+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,reply,@grantduke318,"Aye. The timing of this is suspect. Right before the NFL season... Well, we know one team that will be playing in Santa Clara February 8th.. What a petty way to ruin a sport!",4,2025-08-26 18:55:23+00:00,0,central,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,reply,@j.b.13119,Ok 🙄,1,2025-08-26 18:55:24+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@SurprisesEarned,Now go make some videos about Gavin Newsom! Respect my awthoritah!!!,0,2025-08-26 18:55:31+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
06-nt1lQPyg,top,@mikewilliams4443,I hope this will get them some more media coverage.,1,2025-08-26 18:55:35+00:00,0,central,positive,1,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@DudePressure,Jay z and beyonce watch out!!!,0,2025-08-26 18:55:35+00:00,0,peripheral,neutral,0,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,reply,@howardweinstein1324,How long before they get divorced? The OVER UNDER is 3 years,1,2025-08-26 18:55:37+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@richardbrewer8301,What a dumb ass idiot . If they ever break up he will be her next big break up album !!!,1,2025-08-26 18:55:39+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
06-nt1lQPyg,top,@michaelhapgood782,I thought they split and she was doing the NBA now.,2,2025-08-26 18:55:40+00:00,6,central,neutral,0,2025-08-26 18:00:00+00:00
IMTwP8-ARjc,top,@glennvastine5713,Hallelujah!!!!! Hopefully the world stops talking about them.  Hope they make it but with her track record I doubt it.,10,2025-08-26 18:55:41+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@ArianAzizi-f2g,Why are all the comments so negative? Yall jealous she finally got a man who actually loves her and treats her well????,0,2025-08-26 18:55:44+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@gpaulso,I don't care.,0,2025-08-26 18:55:45+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@99rkrouse,Bless them.  I hope he quits football and finds another way to put good use to his time.,0,2025-08-26 18:55:46+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@fineasfrogshair,Prenuptial is in the works.,0,2025-08-26 18:55:46+00:00,0,central,neutral,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@Justdontcare-j9o,🎉🎉🎉🎉 Happy for you Taylor!!!!!!,0,2025-08-26 18:55:47+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
k8OkXhYQZeE,top,@MatthewBrown-q3v,I could give a hoot. This isn't newsworthy.,4,2025-08-26 18:55:53+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@markgerard5585,Who cares,0,2025-08-26 18:55:53+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@gloriaa.garcia3985,He's the luckiest man to wind up with a very famous billionaire.,0,2025-08-26 18:55:53+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
IMTwP8-ARjc,top,@AngelaCSpears,So happy for them!,0,2025-08-26 18:55:53+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@ThomasSlovacek,Poor guy!,0,2025-08-26 18:55:55+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@Lose-is-not-Loose,I hope they spilt before the wedding or crash crash both die,0,2025-08-26 18:55:56+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
k8OkXhYQZeE,top,@julianpetkov8320,This is a match made in heaven. They wear the same shoe size. It will save them a fortune. ❤🦶👟🥾👠,0,2025-08-26 18:55:56+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
IMTwP8-ARjc,top,@curtiscoy9470,What's the over and under before she writes another song about choosing the wrong man,8,2025-08-26 18:55:57+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@LoylynJonesWalton,Congratulations  !  Love for one another Always.,0,2025-08-26 18:55:57+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@gwenkindt8022,Congratulations to the two love birds ❤,0,2025-08-26 18:55:58+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@lindaostrom1084,WGAFF !!!!!,0,2025-08-26 18:56:00+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@WaveMurray,anyone that cares has no life,0,2025-08-26 18:56:03+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
k8OkXhYQZeE,reply,@MatthewBrown-q3v,Exactly.,0,2025-08-26 18:56:07+00:00,0,peripheral,neutral,0,2025-08-26 18:00:00+00:00
k8OkXhYQZeE,reply,@Ozzy-p1v,My favorite is Phuq Yoo,0,2025-08-26 18:56:10+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@LaszloVarga-m7w,Let me know when they get a divorce next month 😂.,0,2025-08-26 18:56:11+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@markhamblin8194,Who cares?????,0,2025-08-26 18:56:12+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
06-nt1lQPyg,top,@roc7880,The issue is for how long?,0,2025-08-26 18:56:15+00:00,0,central,neutral,0,2025-08-26 18:00:00+00:00
k8OkXhYQZeE,top,@DoncampbellUSMC,WHO F'N CARES 😂,2,2025-08-26 18:56:18+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@claytonstrickland8336,He better get a prenup.,0,2025-08-26 18:56:19+00:00,0,central,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@Darla-z7n,Great couple!  Do good thing together ❤,0,2025-08-26 18:56:24+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@LuckyLuckyLou8,Who gives a shit.,0,2025-08-26 18:56:24+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@franzforbes5520,Let the breakup/divorce countdown begin bwaahaahaahaahaahaahaa,2,2025-08-26 18:56:27+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
06-nt1lQPyg,top,@kellypickle2721,We will have our own royal wedding!,21,2025-08-26 18:56:28+00:00,1,peripheral,positive,1,2025-08-26 18:00:00+00:00
k8OkXhYQZeE,reply,@MaggiesNight,​@@lacrymologyst it's easier than reporting real news,2,2025-08-26 18:56:29+00:00,0,central,neutral,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@jerryhaire6362,Swift is woke trash,0,2025-08-26 18:56:34+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
06-nt1lQPyg,top,@MimiBlumm,REALLY!!! Celebrating!   WHAT ABOUT WHATS HAPPENING IN THE US! 😡,2,2025-08-26 18:56:35+00:00,2,peripheral,negative,0,2025-08-26 18:00:00+00:00
IMTwP8-ARjc,top,@superben790,Congratulations to Taylor Swift and Travis Kelce on their engagement!!!!! I'm happy for them!!!!!,1,2025-08-26 18:56:41+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
k8OkXhYQZeE,reply,@MaggiesNight,​@@opossumsrawesome6860 when did I complain??,0,2025-08-26 18:56:52+00:00,0,central,neutral,0,2025-08-26 18:00:00+00:00
06-nt1lQPyg,top,@BillyColeII-dr6dk,Can't wait to tell my elementary school granddaughters when they get home from school...,31,2025-08-26 18:56:57+00:00,6,central,positive,1,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@Er-sv5tn,Will it last ONE or TWO years..?,0,2025-08-26 18:56:59+00:00,0,central,neutral,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@eddiemcdonald4720,That’s not how it started. They were dating wayyy before that bracelet story. That’s just the cover one for the public announcement and they’ve already admitted it,0,2025-08-26 18:57:05+00:00,0,central,neutral,0,2025-08-26 18:00:00+00:00
IMTwP8-ARjc,top,@hariswani9833,Congratulations to you both on being engaged but we all know it's no surprise❤🎉,1,2025-08-26 18:57:11+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,reply,@deebell8727,Everything is planned.  Even the future break up with the break up song.😂,0,2025-08-26 18:57:11+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@jackiesaturday3362,She got her Football player in the end. Full circle moment,130,2025-08-26 18:57:11+00:00,6,peripheral,neutral,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@jagnyasenimohanty4249,Girl deserves all the happiness in the world ❤ congratulations to both of them ❤❤❤,0,2025-08-26 18:57:12+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,reply,@j.b.13119,Bigger than the whole sky....that song's actually a reference to Taylor's 😸🥧,0,2025-08-26 18:57:13+00:00,0,central,neutral,0,2025-08-26 18:00:00+00:00
IMTwP8-ARjc,top,@RockysRealm-x9t,Fake news,0,2025-08-26 18:57:14+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@MLBxARCANE,THE HAPPINESS MY GIRL DESERVES,1,2025-08-26 18:57:21+00:00,1,peripheral,positive,1,2025-08-26 18:00:00+00:00
06-nt1lQPyg,top,@michaeltrousdale2510,"More power to CEOs, millionaires and billionaires.  😂😂😂😂",0,2025-08-26 18:57:25+00:00,0,peripheral,neutral,0,2025-08-26 18:00:00+00:00
